item,itemLabel,itemDescription,place,placeLabel,place_of_birth,place_of_birthLabel,place_of_death,place_of_deathLabel,date_of_death,date_of_deathLabel,dob,dobLabel,coord_birth,coord_death
http://www.wikidata.org/entity/Q1677924,Jacques Carabain,kunstschilder uit België (1834-1933),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q12887,Schaarbeek,1933-01-02T00:00:00Z,1933-01-02T00:00:00Z,1834-02-23T00:00:00Z,1834-02-23T00:00:00Z,Point(4.9 52.383333333),Point(4.366666666 50.85)
http://www.wikidata.org/entity/Q1682342,Jan Wandelaar,Nederlands kunstschilder,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q43631,Leiden,1759-03-26T00:00:00Z,1759-03-26T00:00:00Z,1690-04-14T00:00:00Z,1690-04-14T00:00:00Z,Point(4.9 52.383333333),Point(4.494722222 52.154444444)
http://www.wikidata.org/entity/Q1682342,Jan Wandelaar,Nederlands kunstschilder,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q43631,Leiden,1759-03-26T00:00:00Z,1759-03-26T00:00:00Z,1690-04-14T00:00:00Z,1690-04-14T00:00:00Z,Point(4.9 52.383333333),Point(4.4836 52.15274)
http://www.wikidata.org/entity/Q1682372,Jan Wils,schilder,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9920,Haarlem,1666-01-01T00:00:00Z,1666-01-01T00:00:00Z,1603-01-01T00:00:00Z,1603-01-01T00:00:00Z,Point(4.9 52.383333333),Point(4.640555555 52.380277777)
http://www.wikidata.org/entity/Q1682418,Jan ten Brink,Nederlands auteur (1771-1839),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q752,Groningen,1839-10-02T00:00:00Z,1839-10-02T00:00:00Z,1771-09-08T00:00:00Z,1771-09-08T00:00:00Z,Point(4.9 52.383333333),Point(6.737777777 53.258055555)
http://www.wikidata.org/entity/Q1682422,Jan van Aartsen,Nederlands politicus,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q10084,Vlissingen,1992-04-02T00:00:00Z,1992-04-02T00:00:00Z,1909-09-15T00:00:00Z,1909-09-15T00:00:00Z,Point(4.9 52.383333333),Point(3.583333333 51.45)
http://www.wikidata.org/entity/Q1685569,Joannes Henricus Pareau,Nederlands theoloog (1761-1833),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q803,Utrecht,1833-02-01T00:00:00Z,1833-02-01T00:00:00Z,1761-05-13T00:00:00Z,1761-05-13T00:00:00Z,Point(4.9 52.383333333),Point(5.115555555 52.088888888)
http://www.wikidata.org/entity/Q1690766,Joan Melchior Kemper,Nederlands politicus,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q43631,Leiden,1824-07-20T00:00:00Z,1824-07-20T00:00:00Z,1776-04-26T00:00:00Z,1776-04-26T00:00:00Z,Point(4.9 52.383333333),Point(4.494722222 52.154444444)
http://www.wikidata.org/entity/Q1690766,Joan Melchior Kemper,Nederlands politicus,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q43631,Leiden,1824-07-20T00:00:00Z,1824-07-20T00:00:00Z,1776-04-26T00:00:00Z,1776-04-26T00:00:00Z,Point(4.9 52.383333333),Point(4.4836 52.15274)
http://www.wikidata.org/entity/Q1690774,Johan Raye van Breukelerwaard,Nederlands politicus,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q3001,Paramaribo,1737-08-11T00:00:00Z,1737-08-11T00:00:00Z,1698-01-01T00:00:00Z,1698-01-01T00:00:00Z,Point(4.9 52.383333333),Point(-55.166666666 5.866666666)
http://www.wikidata.org/entity/Q1690847,Jan Roothaan,Nederlands priester (1785-1853),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q220,Rome,1853-05-08T00:00:00Z,1853-05-08T00:00:00Z,1785-11-23T00:00:00Z,1785-11-23T00:00:00Z,Point(4.9 52.383333333),Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q1691926,Johan Bouman,Nederlands theoloog (1918-1998),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q3046,Pforzheim,1998-10-07T00:00:00Z,1998-10-07T00:00:00Z,1918-03-01T00:00:00Z,1918-03-01T00:00:00Z,Point(4.9 52.383333333),Point(8.716666666 48.9)
http://www.wikidata.org/entity/Q1695635,Johann Naret-Koning,Nederlands concertmeester (1838-1905),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q1794,Frankfurt am Main,1905-03-28T00:00:00Z,1905-03-28T00:00:00Z,1838-02-25T00:00:00Z,1838-02-25T00:00:00Z,Point(4.9 52.383333333),Point(8.679722222 50.113611111)
http://www.wikidata.org/entity/Q1697285,Johannes Bodaeus,,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9899,Amsterdam,1636-01-01T00:00:00Z,1636-01-01T00:00:00Z,1602-01-01T00:00:00Z,1602-01-01T00:00:00Z,Point(4.9 52.383333333),Point(4.883333333 52.366666666)
http://www.wikidata.org/entity/Q1697289,Johann Bolongaro Crevenna,Duits ondernemer (1807-1871),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q2999,Würzburg,1871-10-16T00:00:00Z,1871-10-16T00:00:00Z,1807-04-03T00:00:00Z,1807-04-03T00:00:00Z,Point(4.9 52.383333333),Point(9.929444444 49.794444444)
http://www.wikidata.org/entity/Q1703548,Joost Adriaan van Hamel,Nederlands politicus,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q10027,Baarn,1964-10-18T00:00:00Z,1964-10-18T00:00:00Z,1880-10-10T00:00:00Z,1880-10-10T00:00:00Z,Point(4.9 52.383333333),Point(5.2861 52.2125)
http://www.wikidata.org/entity/Q1703548,Joost Adriaan van Hamel,Nederlands politicus,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q10027,Baarn,1964-10-18T00:00:00Z,1964-10-18T00:00:00Z,1880-10-10T00:00:00Z,1880-10-10T00:00:00Z,Point(4.9 52.383333333),Point(5.27144 52.20602)
http://www.wikidata.org/entity/Q1703548,Joost Adriaan van Hamel,Nederlands politicus,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q10027,Baarn,1964-10-18T00:00:00Z,1964-10-18T00:00:00Z,1880-10-08T00:00:00Z,1880-10-08T00:00:00Z,Point(4.9 52.383333333),Point(5.2861 52.2125)
http://www.wikidata.org/entity/Q1703548,Joost Adriaan van Hamel,Nederlands politicus,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q10027,Baarn,1964-10-18T00:00:00Z,1964-10-18T00:00:00Z,1880-10-08T00:00:00Z,1880-10-08T00:00:00Z,Point(4.9 52.383333333),Point(5.27144 52.20602)
http://www.wikidata.org/entity/Q1704380,Klaas Touber,Nederlands auteur (1922-2011),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q83178,Almere,2011-01-23T00:00:00Z,2011-01-23T00:00:00Z,1922-07-27T00:00:00Z,1922-07-27T00:00:00Z,Point(4.9 52.383333333),Point(5.225555555 52.375833333)
http://www.wikidata.org/entity/Q1706709,Jérôme Heldring,Nederlands journalist,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q36600,Den Haag,2013-04-27T00:00:00Z,2013-04-27T00:00:00Z,1917-12-21T00:00:00Z,1917-12-21T00:00:00Z,Point(4.9 52.383333333),Point(4.3175 52.084166666)
http://www.wikidata.org/entity/Q1710035,Burchard de Volder,Nederlands filosoof,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q43631,Leiden,1709-03-21T00:00:00Z,1709-03-21T00:00:00Z,1643-06-26T00:00:00Z,1643-06-26T00:00:00Z,Point(4.9 52.383333333),Point(4.494722222 52.154444444)
http://www.wikidata.org/entity/Q1710035,Burchard de Volder,Nederlands filosoof,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q43631,Leiden,1709-03-21T00:00:00Z,1709-03-21T00:00:00Z,1643-06-26T00:00:00Z,1643-06-26T00:00:00Z,Point(4.9 52.383333333),Point(4.4836 52.15274)
http://www.wikidata.org/entity/Q1712549,Julius Cornelius Schaarwächter,Duits fotograaf (1847-1904),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q64,Berlijn,1904-10-14T00:00:00Z,1904-10-14T00:00:00Z,1847-07-14T00:00:00Z,1847-07-14T00:00:00Z,Point(4.9 52.383333333),Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q1744175,Klaas van Nek,Nederlands wielrenner,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q803,Utrecht,1986-01-01T00:00:00Z,1986-01-01T00:00:00Z,1899-03-01T00:00:00Z,1899-03-01T00:00:00Z,Point(4.9 52.383333333),Point(5.115555555 52.088888888)
http://www.wikidata.org/entity/Q1753956,Betsie ten Boom,Slechtoffer van Nederlands concentratiekamp,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q159483,Ravensbrück,1944-12-16T00:00:00Z,1944-12-16T00:00:00Z,1885-08-19T00:00:00Z,1885-08-19T00:00:00Z,Point(4.9 52.383333333),Point(13.168333333 53.191111111)
http://www.wikidata.org/entity/Q1753956,Betsie ten Boom,Slechtoffer van Nederlands concentratiekamp,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q159483,Ravensbrück,1944-12-16T00:00:00Z,1944-12-16T00:00:00Z,1885-08-19T00:00:00Z,1885-08-19T00:00:00Z,Point(4.9 52.383333333),Point(13.168809 53.189875)
http://www.wikidata.org/entity/Q1768644,Koene Dirk Parmentier,Nederlands piloot (1904-1948),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q22,Schotland,1948-10-21T00:00:00Z,1948-10-21T00:00:00Z,1904-09-27T00:00:00Z,1904-09-27T00:00:00Z,Point(4.9 52.383333333),Point(-5.0 57.0)
http://www.wikidata.org/entity/Q1801443,Lambertus Johannes Bot,Nederlands journalist (1897-1988),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q36600,Den Haag,1988-12-06T00:00:00Z,1988-12-06T00:00:00Z,1897-05-28T00:00:00Z,1897-05-28T00:00:00Z,Point(4.9 52.383333333),Point(4.3175 52.084166666)
http://www.wikidata.org/entity/Q1810090,Adriaan Katte,Nederlands hockeyspeler (1900-1991),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q817840,Bennebroek,1991-06-04T00:00:00Z,1991-06-04T00:00:00Z,1900-06-24T00:00:00Z,1900-06-24T00:00:00Z,Point(4.9 52.383333333),Point(4.5967 52.3214)
http://www.wikidata.org/entity/Q1810200,Jan Brand,Nederlands hockeyspeler (1908-1969),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q34370,Rotterdam,1969-06-29T00:00:00Z,1969-06-29T00:00:00Z,1908-06-24T00:00:00Z,1908-06-24T00:00:00Z,Point(4.9 52.383333333),Point(4.479166666 51.930833333)
http://www.wikidata.org/entity/Q1813151,Henk Bouwman,hockeyer,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q10027,Baarn,1995-12-27T00:00:00Z,1995-12-27T00:00:00Z,1926-06-30T00:00:00Z,1926-06-30T00:00:00Z,Point(4.9 52.383333333),Point(5.2861 52.2125)
http://www.wikidata.org/entity/Q1813151,Henk Bouwman,hockeyer,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q10027,Baarn,1995-12-27T00:00:00Z,1995-12-27T00:00:00Z,1926-06-30T00:00:00Z,1926-06-30T00:00:00Z,Point(4.9 52.383333333),Point(5.27144 52.20602)
http://www.wikidata.org/entity/Q1813263,Dick Loggere,Nederlands hockeyspeler (1921-2014),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9934,Hilversum,2014-12-30T00:00:00Z,2014-12-30T00:00:00Z,1921-05-06T00:00:00Z,1921-05-06T00:00:00Z,Point(4.9 52.383333333),Point(5.18 52.23)
http://www.wikidata.org/entity/Q1818523,Leo Cremer,Duits kunstschilder (1911-),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q1726,München,1989-01-01T00:00:00Z,1989-01-01T00:00:00Z,1911-04-25T00:00:00Z,1911-04-25T00:00:00Z,Point(4.9 52.383333333),Point(11.566666666 48.133333333)
http://www.wikidata.org/entity/Q1818939,Leonard Springer,Nederlands tuin- en landschapsarchitect (1855-1940),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9920,Haarlem,1940-09-28T00:00:00Z,1940-09-28T00:00:00Z,1855-01-24T00:00:00Z,1855-01-24T00:00:00Z,Point(4.9 52.383333333),Point(4.640555555 52.380277777)
http://www.wikidata.org/entity/Q1819606,Jacob Abels,Nederlands kunstschilder,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q307103,Abcoude,1866-06-18T00:00:00Z,1866-06-18T00:00:00Z,1803-09-01T00:00:00Z,1803-09-01T00:00:00Z,Point(4.9 52.383333333),Point(4.9703 52.2719)
http://www.wikidata.org/entity/Q1819786,Piet Burgers,Nederlands voetballer,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q211260,Zaandam,2015-06-29T00:00:00Z,2015-06-29T00:00:00Z,1932-12-25T00:00:00Z,1932-12-25T00:00:00Z,Point(4.9 52.383333333),Point(4.842222222 52.441666666)
http://www.wikidata.org/entity/Q1822768,Willem Hendrik van Norden,Nederlands technisch tekenaar (1883-1978),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9945,Laren,1978-09-26T00:00:00Z,1978-09-26T00:00:00Z,1883-07-13T00:00:00Z,1883-07-13T00:00:00Z,Point(4.9 52.383333333),Point(5.231666666 52.254444444)
http://www.wikidata.org/entity/Q1824045,Bob Bonte,Nederlands zwemmer (1929-1988),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9898,Amstelveen,1988-09-03T00:00:00Z,1988-09-03T00:00:00Z,1929-08-01T00:00:00Z,1929-08-01T00:00:00Z,Point(4.9 52.383333333),Point(4.833333333 52.3)
http://www.wikidata.org/entity/Q1824906,Joop Pelser,Nederlands voetballer,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q55,Nederland,1974-07-27T00:00:00Z,1974-07-27T00:00:00Z,1892-03-17T00:00:00Z,1892-03-17T00:00:00Z,Point(4.9 52.383333333),Point(5.55 52.316666666)
http://www.wikidata.org/entity/Q1840555,Adrianus Eversen,Nederlands kunstschilder,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q690,Delft,1897-12-01T00:00:00Z,1897-12-01T00:00:00Z,1818-01-13T00:00:00Z,1818-01-13T00:00:00Z,Point(4.9 52.383333333),Point(4.359444444 52.011944444)
http://www.wikidata.org/entity/Q1844984,Paul Römer,Nederlands cameraman en televisieregisseur,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9934,Hilversum,2007-10-30T00:00:00Z,2007-10-30T00:00:00Z,1928-04-02T00:00:00Z,1928-04-02T00:00:00Z,Point(4.9 52.383333333),Point(5.18 52.23)
http://www.wikidata.org/entity/Q1849155,Johan Engelbert Elias,Nederlands historicus (1895-1959),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q10056,Zeist,1959-08-01T00:00:00Z,1959-08-01T00:00:00Z,1875-08-18T00:00:00Z,1875-08-18T00:00:00Z,Point(4.9 52.383333333),Point(5.233333333 52.083333333)
http://www.wikidata.org/entity/Q1851732,Hellen Huisman,Nederlands actrice,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9906,Blaricum,2012-01-29T00:00:00Z,2012-01-29T00:00:00Z,1937-03-26T00:00:00Z,1937-03-26T00:00:00Z,Point(4.9 52.383333333),Point(5.2422 52.2728)
http://www.wikidata.org/entity/Q1853018,Johannes Schaap,Nederlands priester (1823-1889),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q3001,Paramaribo,1889-03-19T00:00:00Z,1889-03-19T00:00:00Z,1823-09-27T00:00:00Z,1823-09-27T00:00:00Z,Point(4.9 52.383333333),Point(-55.166666666 5.866666666)
http://www.wikidata.org/entity/Q1860397,Henk Terlingen,Nederlands televisiepresentator,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q171536,Geldermalsen,1994-07-12T00:00:00Z,1994-07-12T00:00:00Z,1941-08-31T00:00:00Z,1941-08-31T00:00:00Z,Point(4.9 52.383333333),Point(5.2833 51.8833)
http://www.wikidata.org/entity/Q1871607,André Vlaanderen,Nederlands kunstenaar,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q12994,Brugge,1955-08-05T00:00:00Z,1955-08-05T00:00:00Z,1881-09-01T00:00:00Z,1881-09-01T00:00:00Z,Point(4.9 52.383333333),Point(3.22 51.209444444)
http://www.wikidata.org/entity/Q1876369,Jacobus Craandijk,Nederlands doopsgezind predikant en schrijver (1834-1912),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9920,Haarlem,1912-06-03T00:00:00Z,1912-06-03T00:00:00Z,1834-09-07T00:00:00Z,1834-09-07T00:00:00Z,Point(4.9 52.383333333),Point(4.640555555 52.380277777)
http://www.wikidata.org/entity/Q1880019,Cornelis Pieter de Wit,Nederlands kunstschilder,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q749,Groningen,1975-02-09T00:00:00Z,1975-02-09T00:00:00Z,1882-12-18T00:00:00Z,1882-12-18T00:00:00Z,Point(4.9 52.383333333),Point(6.55 53.216666666)
http://www.wikidata.org/entity/Q1882016,Willem Wiegmans,Nederlands kunstenaar (1892-1942),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q803,Utrecht,1942-07-13T00:00:00Z,1942-07-13T00:00:00Z,1892-10-28T00:00:00Z,1892-10-28T00:00:00Z,Point(4.9 52.383333333),Point(5.115555555 52.088888888)
http://www.wikidata.org/entity/Q1882521,Kees Verwey,Nederlands kunstschilder,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9920,Haarlem,1995-07-23T00:00:00Z,1995-07-23T00:00:00Z,1900-04-20T00:00:00Z,1900-04-20T00:00:00Z,Point(4.9 52.383333333),Point(4.640555555 52.380277777)
http://www.wikidata.org/entity/Q1882937,Abraham Mok,Nederlands artistiek turner (1888-1944),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q7341,Auschwitz,1944-02-29T00:00:00Z,1944-02-29T00:00:00Z,1888-05-15T00:00:00Z,1888-05-15T00:00:00Z,Point(4.9 52.383333333),Point(19.2041 50.0262)
http://www.wikidata.org/entity/Q1882937,Abraham Mok,Nederlands artistiek turner (1888-1944),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q7341,Auschwitz,1944-02-29T00:00:00Z,1944-02-29T00:00:00Z,1888-05-15T00:00:00Z,1888-05-15T00:00:00Z,Point(4.9 52.383333333),Point(19.178333 50.035833)
http://www.wikidata.org/entity/Q1883763,Cornelius Nozeman,18de eeuwse predikant en geleerde,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q1019303,Moordrecht,1786-07-22T00:00:00Z,1786-07-22T00:00:00Z,1720-08-15T00:00:00Z,1720-08-15T00:00:00Z,Point(4.9 52.383333333),Point(4.6681 51.9861)
http://www.wikidata.org/entity/Q1884470,Eugène Traey,muziekpedagoog uit België (1915-2006),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q724238,Edegem,2006-05-29T00:00:00Z,2006-05-29T00:00:00Z,1915-04-11T00:00:00Z,1915-04-11T00:00:00Z,Point(4.9 52.383333333),Point(4.4442 51.1567)
http://www.wikidata.org/entity/Q1885329,Jan Corver Hooft,politicus uit het Verenigd Koninkrijk der Nederlanden,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q1615351,'s-Graveland,1855-07-25T00:00:00Z,1855-07-25T00:00:00Z,1779-12-14T00:00:00Z,1779-12-14T00:00:00Z,Point(4.9 52.383333333),Point(5.1211 52.2442)
http://www.wikidata.org/entity/Q1885642,Lou Loeber,Nederlands kunstschilder,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9945,Laren,1983-02-01T00:00:00Z,1983-02-01T00:00:00Z,1894-05-03T00:00:00Z,1894-05-03T00:00:00Z,Point(4.9 52.383333333),Point(5.231666666 52.254444444)
http://www.wikidata.org/entity/Q1886370,Max Alwin,Nederlands roeier,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q334,Singapore,1995-12-22T00:00:00Z,1995-12-22T00:00:00Z,1939-06-17T00:00:00Z,1939-06-17T00:00:00Z,Point(4.9 52.383333333),Point(103.8 1.3)
http://www.wikidata.org/entity/Q1889934,Johann Georg van Caspel,Nederlands architect,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q803,Utrecht,1928-02-06T00:00:00Z,1928-02-06T00:00:00Z,1870-05-02T00:00:00Z,1870-05-02T00:00:00Z,Point(4.9 52.383333333),Point(5.115555555 52.088888888)
http://www.wikidata.org/entity/Q1891239,Matthijs Siegenbeek,Nederlands theoloog (1774-1854),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q43631,Leiden,1854-11-26T00:00:00Z,1854-11-26T00:00:00Z,1774-06-23T00:00:00Z,1774-06-23T00:00:00Z,Point(4.9 52.383333333),Point(4.494722222 52.154444444)
http://www.wikidata.org/entity/Q1891239,Matthijs Siegenbeek,Nederlands theoloog (1774-1854),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q43631,Leiden,1854-11-26T00:00:00Z,1854-11-26T00:00:00Z,1774-06-23T00:00:00Z,1774-06-23T00:00:00Z,Point(4.9 52.383333333),Point(4.4836 52.15274)
http://www.wikidata.org/entity/Q1897735,Hendrik Pierson,Nederlands dominee (1834-1923),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q752,Groningen,1923-08-07T00:00:00Z,1923-08-07T00:00:00Z,1834-06-10T00:00:00Z,1834-06-10T00:00:00Z,Point(4.9 52.383333333),Point(6.737777777 53.258055555)
http://www.wikidata.org/entity/Q1902248,Jan Griffier,II,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q84,Londen,1750-01-01T00:00:00Z,1750-01-01T00:00:00Z,1688-10-07T00:00:00Z,1688-10-07T00:00:00Z,Point(4.9 52.383333333),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q1905558,Carel Blazer,Nederlands fotograaf (1911-1980),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q47887,Nijmegen,1980-01-16T00:00:00Z,1980-01-16T00:00:00Z,1911-06-16T00:00:00Z,1911-06-16T00:00:00Z,Point(4.9 52.383333333),Point(5.85 51.833333333)
http://www.wikidata.org/entity/Q1906461,Marylu Poolman,actrice uit Koninkrijk der Nederlanden (1936-2004),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q2079,Leipzig,2004-05-22T00:00:00Z,2004-05-22T00:00:00Z,1936-10-03T00:00:00Z,1936-10-03T00:00:00Z,Point(4.9 52.383333333),Point(12.383333333 51.333333333)
http://www.wikidata.org/entity/Q1906509,Philip van Praag sr.,Nederlands kunstenaar (1887-1942),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q7341,Auschwitz,1942-10-12T00:00:00Z,1942-10-12T00:00:00Z,1887-05-31T00:00:00Z,1887-05-31T00:00:00Z,Point(4.9 52.383333333),Point(19.2041 50.0262)
http://www.wikidata.org/entity/Q1906509,Philip van Praag sr.,Nederlands kunstenaar (1887-1942),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q7341,Auschwitz,1942-10-12T00:00:00Z,1942-10-12T00:00:00Z,1887-05-31T00:00:00Z,1887-05-31T00:00:00Z,Point(4.9 52.383333333),Point(19.178333 50.035833)
http://www.wikidata.org/entity/Q1911509,Adam van Breen,Nederlands kunstschilder,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q20,Noorwegen,1642-01-01T00:00:00Z,1642-01-01T00:00:00Z,1585-01-01T00:00:00Z,1585-01-01T00:00:00Z,Point(4.9 52.383333333),Point(8.0 61.0)
http://www.wikidata.org/entity/Q1911571,Maurits Lieftinck,Nederlands conservator (1904-1985),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q10040,Rhenen,1985-04-13T00:00:00Z,1985-04-13T00:00:00Z,1904-09-18T00:00:00Z,1904-09-18T00:00:00Z,Point(4.9 52.383333333),Point(5.5689 51.9597)
http://www.wikidata.org/entity/Q1913527,Max Tak,"Nederlands schrijver, journalist, componist en muzikant",,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q60,New York,1967-08-07T00:00:00Z,1967-08-07T00:00:00Z,1891-08-09T00:00:00Z,1891-08-09T00:00:00Z,Point(4.9 52.383333333),Point(-73.94 40.67)
http://www.wikidata.org/entity/Q1917883,John Mieremet,Nederlands misdadiger (1960-2005),,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q170919,Pattaya,2005-11-02T00:00:00Z,2005-11-02T00:00:00Z,1960-05-10T00:00:00Z,1960-05-10T00:00:00Z,Point(4.9 52.383333333),Point(100.871944444 12.923055555)
http://www.wikidata.org/entity/Q1925403,Jan Portielje,Nederlands kunstschilder,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q12892,Antwerpen,1908-02-06T00:00:00Z,1908-02-06T00:00:00Z,1829-04-20T00:00:00Z,1829-04-20T00:00:00Z,Point(4.9 52.383333333),Point(4.4 51.216666666)
http://www.wikidata.org/entity/Q1927784,Michel Henry Godefroi,Nederlands politicus,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q2999,Würzburg,1882-06-25T00:00:00Z,1882-06-25T00:00:00Z,1814-01-13T00:00:00Z,1814-01-13T00:00:00Z,Point(4.9 52.383333333),Point(9.929444444 49.794444444)
http://www.wikidata.org/entity/Q1932943,Cornelis Blaauw,Nederlands architect,,,http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q9920,Haarlem,1947-01-19T00:00:00Z,1947-01-19T00:00:00Z,1885-10-12T00:00:00Z,1885-10-12T00:00:00Z,Point(4.9 52.383333333),Point(4.640555555 52.380277777)
