item,itemLabel,itemDescription,place,placeLabel,place_of_birth,place_of_birthLabel,place_of_death,place_of_deathLabel,date_of_death,date_of_deathLabel,dob,dobLabel,coord_birth,coord_death
http://www.wikidata.org/entity/Q1392981,Rijcklof van Goens,gouverneur-generaal van de VOC,,,http://www.wikidata.org/entity/Q243474,Rees,http://www.wikidata.org/entity/Q727,Amsterdam,1682-11-14T00:00:00Z,1682-11-14T00:00:00Z,1619-06-24T00:00:00Z,1619-06-24T00:00:00Z,Point(6.4 51.766666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1397026,Max Gabriel,Duits componist (1861-1942),,,http://www.wikidata.org/entity/Q104712,Elbląg,http://www.wikidata.org/entity/Q727,Amsterdam,1942-02-08T00:00:00Z,1942-02-08T00:00:00Z,1861-09-21T00:00:00Z,1861-09-21T00:00:00Z,Point(19.4 54.166666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1402952,Frederik de Wit,Nederlands cartograaf (1630-1706),,,http://www.wikidata.org/entity/Q84125,Gouda,http://www.wikidata.org/entity/Q727,Amsterdam,1706-01-01T00:00:00Z,1706-01-01T00:00:00Z,1630-01-01T00:00:00Z,1630-01-01T00:00:00Z,Point(4.716666666 52.016666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1402952,Frederik de Wit,Nederlands cartograaf (1630-1706),,,http://www.wikidata.org/entity/Q84125,Gouda,http://www.wikidata.org/entity/Q727,Amsterdam,1706-01-01T00:00:00Z,1706-01-01T00:00:00Z,1630-01-01T00:00:00Z,1630-01-01T00:00:00Z,Point(4.7079 52.01917),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1403997,Gerard Bilders,Nederlands kunstschilder,,,http://www.wikidata.org/entity/Q803,Utrecht,http://www.wikidata.org/entity/Q727,Amsterdam,1865-03-08T00:00:00Z,1865-03-08T00:00:00Z,1838-12-09T00:00:00Z,1838-12-09T00:00:00Z,Point(5.115555555 52.088888888),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1404648,Herman Bavinck,Nederlands theoloog (1854-1921),,,http://www.wikidata.org/entity/Q208012,Hoogeveen,http://www.wikidata.org/entity/Q727,Amsterdam,1921-07-29T00:00:00Z,1921-07-29T00:00:00Z,1854-12-13T00:00:00Z,1854-12-13T00:00:00Z,Point(6.466666666 52.716666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1406249,N. G. W. H. Beeger,Nederlands wiskundige (1884-1965),,,http://www.wikidata.org/entity/Q803,Utrecht,http://www.wikidata.org/entity/Q727,Amsterdam,1965-01-01T00:00:00Z,1965-01-01T00:00:00Z,1884-01-01T00:00:00Z,1884-01-01T00:00:00Z,Point(5.115555555 52.088888888),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1431558,Wim Hogenkamp,Nederlands acteur,,,http://www.wikidata.org/entity/Q749,Groningen,http://www.wikidata.org/entity/Q727,Amsterdam,1989-02-05T00:00:00Z,1989-02-05T00:00:00Z,1947-06-14T00:00:00Z,1947-06-14T00:00:00Z,Point(6.55 53.216666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1442648,Sebald Rudolf Steinmetz,Nederlands etnoloog (1862-1940),,,http://www.wikidata.org/entity/Q40844,Breda,http://www.wikidata.org/entity/Q727,Amsterdam,1940-12-05T00:00:00Z,1940-12-05T00:00:00Z,1862-12-06T00:00:00Z,1862-12-06T00:00:00Z,Point(4.783333333 51.583333333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1444244,F. Starik,Nederlands schrijver,,,http://www.wikidata.org/entity/Q101918,Apeldoorn,http://www.wikidata.org/entity/Q727,Amsterdam,2018-03-16T00:00:00Z,2018-03-16T00:00:00Z,1958-07-01T00:00:00Z,1958-07-01T00:00:00Z,Point(5.95 52.2167),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1456999,Frieder Weissmann,Duits muzikant (1893-1984),,,http://www.wikidata.org/entity/Q14932,Langen,http://www.wikidata.org/entity/Q727,Amsterdam,1984-01-04T00:00:00Z,1984-01-04T00:00:00Z,1893-01-23T00:00:00Z,1893-01-23T00:00:00Z,Point(8.680347222 49.989305555),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1479979,Gabriel Levy,Duits filmproducent (1881-1965),,,http://www.wikidata.org/entity/Q1720,Mainz,http://www.wikidata.org/entity/Q727,Amsterdam,1965-03-26T00:00:00Z,1965-03-26T00:00:00Z,1881-05-26T00:00:00Z,1881-05-26T00:00:00Z,Point(8.266666666 50.0),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1485592,Paula Salomon-Lindberg,Duits zangeres (1897-2000),,,http://www.wikidata.org/entity/Q6905,Frankenthal,http://www.wikidata.org/entity/Q727,Amsterdam,2000-04-17T00:00:00Z,2000-04-17T00:00:00Z,1897-12-21T00:00:00Z,1897-12-21T00:00:00Z,Point(8.35 49.533333333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1503986,Georg Corvin,,,,http://www.wikidata.org/entity/Q18998,Herborn,http://www.wikidata.org/entity/Q727,Amsterdam,1645-08-07T00:00:00Z,1645-08-07T00:00:00Z,1608-01-01T00:00:00Z,1608-01-01T00:00:00Z,Point(8.306111111 50.6825),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1514782,Gerrit Mannoury,Nederlands wiskundige,,,http://www.wikidata.org/entity/Q1164598,Wormerveer,http://www.wikidata.org/entity/Q727,Amsterdam,1956-01-30T00:00:00Z,1956-01-30T00:00:00Z,1867-05-17T00:00:00Z,1867-05-17T00:00:00Z,Point(4.783333333 52.483333333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1521950,Paul Carsch,Duits ondernemer (1876-),,,http://www.wikidata.org/entity/Q2899,Mülheim an der Ruhr,http://www.wikidata.org/entity/Q727,Amsterdam,1951-01-01T00:00:00Z,1951-01-01T00:00:00Z,1876-04-06T00:00:00Z,1876-04-06T00:00:00Z,Point(6.878888888 51.428333333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1527668,Gisèle d'Ailly-van Waterschoot van der Gracht,Nederlands kunstenares (1912-2013),,,http://www.wikidata.org/entity/Q36600,Den Haag,http://www.wikidata.org/entity/Q727,Amsterdam,2013-05-28T00:00:00Z,2013-05-28T00:00:00Z,1912-09-11T00:00:00Z,1912-09-11T00:00:00Z,Point(4.3175 52.084166666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1531892,Jan Willem Gunning (1827-1900),Nederlands scheikundige,,,http://www.wikidata.org/entity/Q210007,Vlaardingen,http://www.wikidata.org/entity/Q727,Amsterdam,1900-01-07T00:00:00Z,1900-01-07T00:00:00Z,1827-09-22T00:00:00Z,1827-09-22T00:00:00Z,Point(4.35 51.916666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1548173,John Lagrand,Nederlands muzikant (1949-2005),,,http://www.wikidata.org/entity/Q36600,Den Haag,http://www.wikidata.org/entity/Q727,Amsterdam,2005-06-30T00:00:00Z,2005-06-30T00:00:00Z,1949-03-27T00:00:00Z,1949-03-27T00:00:00Z,Point(4.3175 52.084166666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1559465,Johan Diederich Deiman,Nederlands theoloog (1731-1783),,,http://www.wikidata.org/entity/Q634309,Hage,http://www.wikidata.org/entity/Q727,Amsterdam,1783-04-09T00:00:00Z,1783-04-09T00:00:00Z,1731-04-09T00:00:00Z,1731-04-09T00:00:00Z,Point(7.283333333 53.6),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1605025,Hendrik Constantijn Cras,Nederlands jurist (1739-1820),,,http://www.wikidata.org/entity/Q43631,Leiden,http://www.wikidata.org/entity/Q727,Amsterdam,1820-04-05T00:00:00Z,1820-04-05T00:00:00Z,1739-02-04T00:00:00Z,1739-02-04T00:00:00Z,Point(4.494722222 52.154444444),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1605025,Hendrik Constantijn Cras,Nederlands jurist (1739-1820),,,http://www.wikidata.org/entity/Q43631,Leiden,http://www.wikidata.org/entity/Q727,Amsterdam,1820-04-05T00:00:00Z,1820-04-05T00:00:00Z,1739-02-04T00:00:00Z,1739-02-04T00:00:00Z,Point(4.4836 52.15274),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1605242,Henk Hofland,Nederlands schrijver,,,http://www.wikidata.org/entity/Q34370,Rotterdam,http://www.wikidata.org/entity/Q727,Amsterdam,2016-06-21T00:00:00Z,2016-06-21T00:00:00Z,1927-07-20T00:00:00Z,1927-07-20T00:00:00Z,Point(4.479166666 51.930833333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1605252,Henk Lakeman,Nederlands wielrenner,,,http://www.wikidata.org/entity/Q1003235,Ilpendam,http://www.wikidata.org/entity/Q727,Amsterdam,1975-04-08T00:00:00Z,1975-04-08T00:00:00Z,1922-08-30T00:00:00Z,1922-08-30T00:00:00Z,Point(4.9511 52.4656),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1605252,Henk Lakeman,Nederlands wielrenner,,,http://www.wikidata.org/entity/Q1003235,Ilpendam,http://www.wikidata.org/entity/Q727,Amsterdam,1975-04-08T00:00:00Z,1975-04-08T00:00:00Z,1922-08-30T00:00:00Z,1922-08-30T00:00:00Z,Point(4.95 52.46333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1605893,Henri Jacob Victor Sody,Nederlands zoöloog (-1959),,,http://www.wikidata.org/entity/Q36600,Den Haag,http://www.wikidata.org/entity/Q727,Amsterdam,1959-01-16T00:00:00Z,1959-01-16T00:00:00Z,1892-01-01T00:00:00Z,1892-01-01T00:00:00Z,Point(4.3175 52.084166666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1610325,Herman Posthumus,Duits kunstschilder,,,http://www.wikidata.org/entity/Q165269,Oost-Friesland,http://www.wikidata.org/entity/Q727,Amsterdam,1566-01-01T00:00:00Z,1566-01-01T00:00:00Z,1512-01-01T00:00:00Z,1512-01-01T00:00:00Z,Point(7.49 53.47),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1621309,Jacob Dircksz de Graeff,Nederlands politicus,,,http://www.wikidata.org/entity/Q4174,Emden,http://www.wikidata.org/entity/Q727,Amsterdam,1638-10-06T00:00:00Z,1638-10-06T00:00:00Z,1569-01-01T00:00:00Z,1569-01-01T00:00:00Z,Point(7.206111111 53.366944444),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1622474,Jacques Perk,Nederlands schrijver,,,http://www.wikidata.org/entity/Q26421,Dordrecht,http://www.wikidata.org/entity/Q727,Amsterdam,1881-11-01T00:00:00Z,1881-11-01T00:00:00Z,1859-06-10T00:00:00Z,1859-06-10T00:00:00Z,Point(4.67 51.81),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1653943,IJsbrand van Hamelsveld,Nederlands theoloog (1743-1812),,,http://www.wikidata.org/entity/Q803,Utrecht,http://www.wikidata.org/entity/Q727,Amsterdam,1812-05-09T00:00:00Z,1812-05-09T00:00:00Z,1743-02-07T00:00:00Z,1743-02-07T00:00:00Z,Point(5.115555555 52.088888888),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1668450,Pieter van Abeele,"Nederlands edelsmid, medailleur en tekenaar",,,http://www.wikidata.org/entity/Q52101,Middelburg,http://www.wikidata.org/entity/Q727,Amsterdam,1684-02-21T00:00:00Z,1684-02-21T00:00:00Z,1608-01-01T00:00:00Z,1608-01-01T00:00:00Z,Point(3.613611111 51.499722222),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1670302,Willem van Heemskerck,,,,http://www.wikidata.org/entity/Q36600,Den Haag,http://www.wikidata.org/entity/Q727,Amsterdam,1784-08-28T00:00:00Z,1784-08-28T00:00:00Z,1718-04-06T00:00:00Z,1718-04-06T00:00:00Z,Point(4.3175 52.084166666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1673393,Isaac Heymann,Nederlands componist (1829-1906),,,http://www.wikidata.org/entity/Q9366988,Uraz,http://www.wikidata.org/entity/Q727,Amsterdam,1906-08-10T00:00:00Z,1906-08-10T00:00:00Z,1829-03-26T00:00:00Z,1829-03-26T00:00:00Z,Point(16.8514 51.24961),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1673393,Isaac Heymann,Nederlands componist (1829-1906),,,http://www.wikidata.org/entity/Q9366988,Uraz,http://www.wikidata.org/entity/Q727,Amsterdam,1906-08-10T00:00:00Z,1906-08-10T00:00:00Z,1829-03-26T00:00:00Z,1829-03-26T00:00:00Z,Point(16.85 51.25),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1675801,Ivo Samkalden,Nederlands politicus,,,http://www.wikidata.org/entity/Q34370,Rotterdam,http://www.wikidata.org/entity/Q727,Amsterdam,1995-05-11T00:00:00Z,1995-05-11T00:00:00Z,1912-08-10T00:00:00Z,1912-08-10T00:00:00Z,Point(4.479166666 51.930833333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1676349,J.J. Voskuil,schrijver,,,http://www.wikidata.org/entity/Q36600,Den Haag,http://www.wikidata.org/entity/Q727,Amsterdam,2008-05-01T00:00:00Z,2008-05-01T00:00:00Z,1926-07-01T00:00:00Z,1926-07-01T00:00:00Z,Point(4.3175 52.084166666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1679128,Jakob Israel Belmonte,,,,http://www.wikidata.org/entity/Q30188,Madeira,http://www.wikidata.org/entity/Q727,Amsterdam,1629-12-04T00:00:00Z,1629-12-04T00:00:00Z,1570-01-01T00:00:00Z,1570-01-01T00:00:00Z,Point(-16.983888888 32.736944444),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1679327,Yaʿaqov Śaśpôrṭaś,,,,http://www.wikidata.org/entity/Q131818,Oran,http://www.wikidata.org/entity/Q727,Amsterdam,1698-04-15T00:00:00Z,1698-04-15T00:00:00Z,1610-01-01T00:00:00Z,1610-01-01T00:00:00Z,Point(-0.633055555 35.696944444),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1680568,James Holmes,Nederlands schrijver,,,http://www.wikidata.org/entity/Q2239959,Collins,http://www.wikidata.org/entity/Q727,Amsterdam,1986-11-06T00:00:00Z,1986-11-06T00:00:00Z,1924-05-02T00:00:00Z,1924-05-02T00:00:00Z,Point(-93.3069 41.9025),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1681791,Jan Gillisz. Valckenier,Nederlands handelaar (1522-1592),,,http://www.wikidata.org/entity/Q10014,Kampen,http://www.wikidata.org/entity/Q727,Amsterdam,1592-01-01T00:00:00Z,1592-01-01T00:00:00Z,1522-01-01T00:00:00Z,1522-01-01T00:00:00Z,Point(5.919722222 52.555),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1681791,Jan Gillisz. Valckenier,Nederlands handelaar (1522-1592),,,http://www.wikidata.org/entity/Q10014,Kampen,http://www.wikidata.org/entity/Q727,Amsterdam,1592-01-01T00:00:00Z,1592-01-01T00:00:00Z,1522-01-01T00:00:00Z,1522-01-01T00:00:00Z,Point(5.91111 52.555),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1681986,Jan Kuiler,Nederlands architect,,,http://www.wikidata.org/entity/Q803,Utrecht,http://www.wikidata.org/entity/Q727,Amsterdam,1952-08-02T00:00:00Z,1952-08-02T00:00:00Z,1883-03-22T00:00:00Z,1883-03-22T00:00:00Z,Point(5.115555555 52.088888888),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1682227,Jan Sluijters,Nederlands kunstschilder (1881-1957),,,http://www.wikidata.org/entity/Q2766547,'s-Hertogenbosch,http://www.wikidata.org/entity/Q727,Amsterdam,1957-05-08T00:00:00Z,1957-05-08T00:00:00Z,1881-12-17T00:00:00Z,1881-12-17T00:00:00Z,Point(5.316666666 51.7),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1682436,Jan van Kilsdonk,Nederlands theoloog (1917-2008),,,http://www.wikidata.org/entity/Q9849,Landerd,http://www.wikidata.org/entity/Q727,Amsterdam,2008-07-01T00:00:00Z,2008-07-01T00:00:00Z,1917-03-19T00:00:00Z,1917-03-19T00:00:00Z,Point(5.655 51.7186),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1685538,Jean Frédéric Bernard,Frans uitgever (-1744),,,http://www.wikidata.org/entity/Q686054,Velaux,http://www.wikidata.org/entity/Q727,Amsterdam,1744-06-27T00:00:00Z,1744-06-27T00:00:00Z,1680-01-01T00:00:00Z,1680-01-01T00:00:00Z,Point(5.253888888 43.5225),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1685842,Jean Taffin,Nederlands theoloog (1529-1602),,,http://www.wikidata.org/entity/Q173219,Doornik,http://www.wikidata.org/entity/Q727,Amsterdam,1602-07-15T00:00:00Z,1602-07-15T00:00:00Z,1529-01-01T00:00:00Z,1529-01-01T00:00:00Z,Point(3.383333333 50.6),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1691925,Johan Bontekoe,Nederlands zwemmer (1943-2006),,,http://www.wikidata.org/entity/Q798,Assen,http://www.wikidata.org/entity/Q727,Amsterdam,2006-03-25T00:00:00Z,2006-03-25T00:00:00Z,1943-07-01T00:00:00Z,1943-07-01T00:00:00Z,Point(6.55 53.0),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1692070,Johan Rudolph Deiman,,,,http://www.wikidata.org/entity/Q634309,Hage,http://www.wikidata.org/entity/Q727,Amsterdam,1808-01-15T00:00:00Z,1808-01-15T00:00:00Z,1743-08-29T00:00:00Z,1743-08-29T00:00:00Z,Point(7.283333333 53.6),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1696034,Johann Rudolf Studer,kunstenaar uit Zwitserland (1700-),,,http://www.wikidata.org/entity/Q9125,Winterthur,http://www.wikidata.org/entity/Q727,Amsterdam,1769-01-01T00:00:00Z,1769-01-01T00:00:00Z,1700-06-15T00:00:00Z,1700-06-15T00:00:00Z,Point(8.75 47.499722222),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1697274,Johannes Blommendael,Nederlands beeldhouwer,,,http://www.wikidata.org/entity/Q9920,Haarlem,http://www.wikidata.org/entity/Q727,Amsterdam,1704-01-01T00:00:00Z,1704-01-01T00:00:00Z,1650-01-01T00:00:00Z,1650-01-01T00:00:00Z,Point(4.640555555 52.380277777),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1697401,Johannes Deknatel,,,,http://www.wikidata.org/entity/Q492366,Norden,http://www.wikidata.org/entity/Q727,Amsterdam,1759-01-22T00:00:00Z,1759-01-22T00:00:00Z,1698-11-01T00:00:00Z,1698-11-01T00:00:00Z,Point(7.205555555 53.596666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1697434,Jan Duiker,Nederlands architect,,,http://www.wikidata.org/entity/Q36600,Den Haag,http://www.wikidata.org/entity/Q727,Amsterdam,1945-02-23T00:00:00Z,1945-02-23T00:00:00Z,1890-03-01T00:00:00Z,1890-03-01T00:00:00Z,Point(4.3175 52.084166666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1697966,Mathieu Lauweriks,Nederlands architect,,,http://www.wikidata.org/entity/Q9783,Roermond,http://www.wikidata.org/entity/Q727,Amsterdam,1932-04-15T00:00:00Z,1932-04-15T00:00:00Z,1864-08-25T00:00:00Z,1864-08-25T00:00:00Z,Point(5.9875 51.19417),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1697966,Mathieu Lauweriks,Nederlands architect,,,http://www.wikidata.org/entity/Q9783,Roermond,http://www.wikidata.org/entity/Q727,Amsterdam,1932-04-15T00:00:00Z,1932-04-15T00:00:00Z,1864-08-25T00:00:00Z,1864-08-25T00:00:00Z,Point(5.9875 51.194166666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1698710,Johannes d' Outrein,Nederlands theoloog (1662-1722),,,http://www.wikidata.org/entity/Q52101,Middelburg,http://www.wikidata.org/entity/Q727,Amsterdam,1722-02-24T00:00:00Z,1722-02-24T00:00:00Z,1662-10-17T00:00:00Z,1662-10-17T00:00:00Z,Point(3.613611111 51.499722222),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1702971,Nicolaas Verkolje,Nederlands kunstschilder,,,http://www.wikidata.org/entity/Q690,Delft,http://www.wikidata.org/entity/Q727,Amsterdam,1746-01-21T00:00:00Z,1746-01-21T00:00:00Z,1673-04-11T00:00:00Z,1673-04-11T00:00:00Z,Point(4.359444444 52.011944444),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1703530,Joop Klant,Nederlands schrijver,,,http://www.wikidata.org/entity/Q2312798,Warmenhuizen,http://www.wikidata.org/entity/Q727,Amsterdam,1994-12-26T00:00:00Z,1994-12-26T00:00:00Z,1915-03-01T00:00:00Z,1915-03-01T00:00:00Z,Point(4.7397 52.7225),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1703534,Joop Wolff,Nederlands journalist,,,http://www.wikidata.org/entity/Q9970,Velsen,http://www.wikidata.org/entity/Q727,Amsterdam,2007-01-07T00:00:00Z,2007-01-07T00:00:00Z,1927-03-14T00:00:00Z,1927-03-14T00:00:00Z,Point(4.616666666 52.466666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1704047,Jos Brink,"Nederlands presentator, cabaretier en (musical)acteur",,,http://www.wikidata.org/entity/Q9932,Heiloo,http://www.wikidata.org/entity/Q727,Amsterdam,2007-08-17T00:00:00Z,2007-08-17T00:00:00Z,1942-06-19T00:00:00Z,1942-06-19T00:00:00Z,Point(4.7019 52.6011),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1707976,Joseph Schmitt,Duits componist (1734-1791),,,http://www.wikidata.org/entity/Q625091,Gernsheim,http://www.wikidata.org/entity/Q727,Amsterdam,1791-05-28T00:00:00Z,1791-05-28T00:00:00Z,1734-03-18T00:00:00Z,1734-03-18T00:00:00Z,Point(8.485 49.751666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1708296,Joseph Hirsch Dünner,Pools auteur,,,http://www.wikidata.org/entity/Q31487,Krakau,http://www.wikidata.org/entity/Q727,Amsterdam,1911-10-13T00:00:00Z,1911-10-13T00:00:00Z,1833-01-11T00:00:00Z,1833-01-11T00:00:00Z,Point(19.95 50.066666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1726966,Willem Bartsius,Nederlands kunstschilder,,,http://www.wikidata.org/entity/Q9918,Enkhuizen,http://www.wikidata.org/entity/Q727,Amsterdam,1657-01-01T00:00:00Z,1657-01-01T00:00:00Z,1612-01-01T00:00:00Z,1612-01-01T00:00:00Z,Point(5.283333333 52.7),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1729180,Karel de Bazel,Nederlands architect,,,http://www.wikidata.org/entity/Q9911,Den Helder,http://www.wikidata.org/entity/Q727,Amsterdam,1923-11-28T00:00:00Z,1923-11-28T00:00:00Z,1869-02-14T00:00:00Z,1869-02-14T00:00:00Z,Point(4.758888888 52.958333333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1780756,Pieter Isaacsz,Nederlands kunstschilder (-1625),,,http://www.wikidata.org/entity/Q26881,Helsingør,http://www.wikidata.org/entity/Q727,Amsterdam,1625-09-14T00:00:00Z,1625-09-14T00:00:00Z,1569-01-01T00:00:00Z,1569-01-01T00:00:00Z,Point(12.616666666 56.033333333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1809141,Rob Nieuwenhuys,Nederlands schrijver (1908-1999),,,http://www.wikidata.org/entity/Q11025,Semarang,http://www.wikidata.org/entity/Q727,Amsterdam,1999-11-08T00:00:00Z,1999-11-08T00:00:00Z,1908-06-30T00:00:00Z,1908-06-30T00:00:00Z,Point(110.416666666 -6.966666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1816372,André Schaller,Nederlands beeldhouwer,,,http://www.wikidata.org/entity/Q36600,Den Haag,http://www.wikidata.org/entity/Q727,Amsterdam,1981-02-16T00:00:00Z,1981-02-16T00:00:00Z,1920-05-01T00:00:00Z,1920-05-01T00:00:00Z,Point(4.3175 52.084166666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1818227,Cornelis van der Voort,Nederlands kunstschilder,,,http://www.wikidata.org/entity/Q12892,Antwerpen,http://www.wikidata.org/entity/Q727,Amsterdam,1624-11-02T00:00:00Z,1624-11-02T00:00:00Z,1576-01-01T00:00:00Z,1576-01-01T00:00:00Z,Point(4.4 51.216666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1826583,Jan Floris Martinet,Nederlands auteur,,,http://www.wikidata.org/entity/Q2583037,Deurne,http://www.wikidata.org/entity/Q727,Amsterdam,1795-08-04T00:00:00Z,1795-08-04T00:00:00Z,1729-07-12T00:00:00Z,1729-07-12T00:00:00Z,Point(5.7947 51.4644),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1830745,Frans de Vries,Nederlands econoom,,,http://www.wikidata.org/entity/Q749,Groningen,http://www.wikidata.org/entity/Q727,Amsterdam,1958-06-15T00:00:00Z,1958-06-15T00:00:00Z,1884-05-02T00:00:00Z,1884-05-02T00:00:00Z,Point(6.55 53.216666666),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1832126,Anton Gerard van Hamel,predikant,,,http://www.wikidata.org/entity/Q9920,Haarlem,http://www.wikidata.org/entity/Q727,Amsterdam,1907-04-15T00:00:00Z,1907-04-15T00:00:00Z,1842-01-17T00:00:00Z,1842-01-17T00:00:00Z,Point(4.640555555 52.380277777),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1837001,Kees Kelfkens,Nederlands grafisch ontwerper (1919-1986),,,http://www.wikidata.org/entity/Q803,Utrecht,http://www.wikidata.org/entity/Q727,Amsterdam,1986-12-18T00:00:00Z,1986-12-18T00:00:00Z,1919-06-20T00:00:00Z,1919-06-20T00:00:00Z,Point(5.115555555 52.088888888),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1839648,Gijsbert Verhoek,Nederlands kunstschilder (1644-1690),,,http://www.wikidata.org/entity/Q832938,Bodegraven,http://www.wikidata.org/entity/Q727,Amsterdam,1690-02-10T00:00:00Z,1690-02-10T00:00:00Z,1644-01-01T00:00:00Z,1644-01-01T00:00:00Z,Point(4.7486 52.0808),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1840290,Pieter Verhoek,Nederlands kunstschilder (1633-1702),,,http://www.wikidata.org/entity/Q832938,Bodegraven,http://www.wikidata.org/entity/Q727,Amsterdam,1702-09-29T00:00:00Z,1702-09-29T00:00:00Z,1633-09-04T00:00:00Z,1633-09-04T00:00:00Z,Point(4.7486 52.0808),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1841425,Willem Kick,Nederlands uitvoerend kunstenaar (1579-1647),,,http://www.wikidata.org/entity/Q40844,Breda,http://www.wikidata.org/entity/Q727,Amsterdam,1647-10-17T00:00:00Z,1647-10-17T00:00:00Z,1579-01-01T00:00:00Z,1579-01-01T00:00:00Z,Point(4.783333333 51.583333333),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1846157,Eva Mendlik,Nederlands beeldhouwster,,,http://www.wikidata.org/entity/Q9920,Haarlem,http://www.wikidata.org/entity/Q727,Amsterdam,2014-12-30T00:00:00Z,2014-12-30T00:00:00Z,1928-05-05T00:00:00Z,1928-05-05T00:00:00Z,Point(4.640555555 52.380277777),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q1848229,Dirk Fok van Slooten,Nederlands botanicus (1891-1953),,,http://www.wikidata.org/entity/Q992,Amersfoort,http://www.wikidata.org/entity/Q727,Amsterdam,1953-03-07T00:00:00Z,1953-03-07T00:00:00Z,1891-03-17T00:00:00Z,1891-03-17T00:00:00Z,Point(5.38 52.15),Point(4.9 52.383333333)
